dir,file,loop,count,content
bind/lib/dns,dnssec.c,while,46,"} while (dns_rdataset_next(&rdataset) == ISC_R_SUCCESS);>>>do { 	result = (dns_db_findrdataset(db, node, ver, dns_rdatatype_dnskey, 0, 0, 				   &rdataset, ((void *)0))); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdataset_first(&rdataset)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>while (result == ISC_R_SUCCESS && count < maxkeys) {>>>do { 	result = (dns_dnssec_keyfromrdata(name, &rdata, mctx, &pubkey)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>while (count > 0)>>>do { 	result = (dst_context_create(key, mctx, &ctx)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdata_fromstruct(((void *)0), dns_rdataclass_any, 				    dns_rdatatype_sig , 				    &sig, &databuf)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_context_adddata(ctx, &r)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_context_adddata(ctx, &msg->query)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_context_adddata(ctx, &r)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_context_adddata(ctx, &r)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_key_sigsize(key, &sigsize)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_context_sign(ctx, &sigbuf)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_message_gettemprdata(msg, &rdata)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (isc_buffer_allocate(msg->mctx, &dynbuf, 1024)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdata_fromstruct(rdata, dns_rdataclass_any, 				    dns_rdatatype_sig , 				    &sig, dynbuf)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_message_gettemprdatalist(msg, &datalist)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_message_gettemprdataset(msg, &dataset)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdataset_first(msg->sig0)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdata_tostruct(&rdata, &sig, ((void *)0))); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_context_create(key, mctx, &ctx)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_context_adddata(ctx, &r)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_context_adddata(ctx, &msg->query)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_context_adddata(ctx, &header_r)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_context_adddata(ctx, &r)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_name_tofilenametext(origin, ISC_FALSE, &b)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (isc_dir_open(&dir, directory)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>while (isc_dir_read(&dir) == ISC_R_SUCCESS) {>>>do { 	result = (dns_dnsseckey_create(mctx, &dstkey, &key)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>while ((key = ISC_LIST_HEAD(list)) != ((void *)0)) {>>>do { 	result = (dns_dnssec_keyfromrdata(origin, &rdata, mctx, &pubkey)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (result); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (result); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (mark_active_keys(keylist, keysigs)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (mark_active_keys(keylist, soasigs)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (make_dnskey(key->key, buf, sizeof(buf), &dnskey)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_difftuple_create(mctx, DNS_DIFFOP_ADD, origin, ttl, 				    &dnskey, &tuple)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (make_dnskey(key->key, buf, sizeof(buf), &dnskey)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_difftuple_create(mctx, DNS_DIFFOP_DEL, origin, ttl, &dnskey, 				    &tuple)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (publish_key(diff, key, origin, ttl, 					   mctx, allzsk, report)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (publish_key(diff, key1, origin, ttl, 						   mctx, allzsk, report)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (remove_key(diff, key2, origin, ttl, mctx, 					  ""expired"", report)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (remove_key(diff, key2, origin, ttl, mctx, 					  ""revoked"", report)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (publish_key(diff, key1, origin, ttl, 					   mctx, allzsk, report)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>while (!ISC_LIST_EMPTY(*newkeys)) {"
bind/lib/dns,dnssec.c,for,11,for (i = 0; i < nrdatas; i++) {>>>for (i = 0; i < nrdatas; i++) {>>>for (result = dns_rdataset_first(sigrdataset);>>>for (key = ISC_LIST_HEAD(*keylist);>>>for (key = ISC_LIST_HEAD(*keylist);>>>for (result = dns_rdataset_first(&sigs);>>>for (result = dns_rdataset_first(&keys);>>>for (key = ISC_LIST_HEAD(*keys);>>>for (key = ISC_LIST_HEAD(*newkeys);>>>for (key1 = ISC_LIST_HEAD(*newkeys); key1 != ((void *)0); key1 = next) {>>>for (key2 = ISC_LIST_HEAD(*keys);
bind/lib/dns,dst_api.c,while,29,"do {							result = (dst__hmacmd5_init(&dst_t_func[DST_ALG_HMACMD5]));					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							result = (dst__hmacsha1_init(&dst_t_func[DST_ALG_HMACSHA1]));					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							result = (dst__hmacsha224_init(&dst_t_func[DST_ALG_HMACSHA224]));					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							result = (dst__hmacsha256_init(&dst_t_func[DST_ALG_HMACSHA256]));					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							result = (dst__hmacsha384_init(&dst_t_func[DST_ALG_HMACSHA384]));					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							result = (dst__hmacsha512_init(&dst_t_func[DST_ALG_HMACSHA512]));					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							isc_result_t _r;				_r = algorithm_status(key->key_alg);			if (_r != ISC_R_SUCCESS)				return (_r);			} while (0);;>>>do {							isc_result_t _r;				_r = algorithm_status(dctx->key->key_alg);			if (_r != ISC_R_SUCCESS)				return (_r);			} while (0);;>>>do {							isc_result_t _r;				_r = algorithm_status(pub->key_alg);			if (_r != ISC_R_SUCCESS)				return (_r);			} while (0);;>>>do {							isc_result_t _r;				_r = algorithm_status(priv->key_alg);			if (_r != ISC_R_SUCCESS)				return (_r);			} while (0);;>>>do {							isc_result_t _r;				_r = algorithm_status(key->key_alg);			if (_r != ISC_R_SUCCESS)				return (_r);			} while (0);;>>>do {							isc_result_t _r;				_r = algorithm_status(alg);			if (_r != ISC_R_SUCCESS)				return (_r);			} while (0);;>>>do {							result = (DST_R_UNSUPPORTEDALG);					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							result = (ISC_R_NOMEMORY);					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							result = (isc_lex_create(mctx, 1500, &lex));					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							result = (isc_lex_openfile(lex, newfilename));					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							result = (key->func->parse(key, lex, pubkey));					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							result = (computeid(key));					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							result = (DST_R_INVALIDPRIVATEKEY);					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							isc_result_t _r;				_r = algorithm_status(key->key_alg);			if (_r != ISC_R_SUCCESS)				return (_r);			} while (0);;>>>do {							isc_result_t _r;				_r = algorithm_status(key->key_alg);			if (_r != ISC_R_SUCCESS)				return (_r);			} while (0);;>>>do {							result = (DST_R_UNSUPPORTEDALG);					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							result = (isc_lex_create(key->mctx, 1500, &lex));					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							result = (isc_lex_openbuffer(lex, buffer));					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							result = (key->func->parse(key, lex, ((void *)0)));					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							result = (isc_buffer_allocate(key->mctx, &key->key_tkeytoken, 		       intoken->length));					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							result = (isc_buffer_copyregion(key->key_tkeytoken, intoken));					if (result != ISC_R_SUCCESS)				goto out;			} while (0);>>>do {							isc_result_t _r;				_r = algorithm_status(alg);			if (_r != ISC_R_SUCCESS)				return (_r);			} while (0);;>>>do {							isc_result_t _r;				_r = algorithm_status(alg);			if (_r != ISC_R_SUCCESS)				return (_r);			} while (0);;"
bind/lib/dns,dst_api.c,for,2,for (i = 0; i < DST_MAX_ALGS; i++)>>>for (i = 0; i < (DST_MAX_TIMES + 1); i++) {
bind/lib/dns,dst_parse.c,while,10,"do {									ret = isc_lex_gettoken(lex,  opt,  &token);			if (ret != ISC_R_SUCCESS)						goto fail;					} while (0);>>>do {									ret = isc_lex_gettoken(lex,  opt,  &token);			if (ret != ISC_R_SUCCESS)						goto fail;					} while (0);>>>do {									ret = isc_lex_gettoken(lex,  opt,  &token);			if (ret == ISC_R_EOF)							break;							else if (ret != ISC_R_SUCCESS)						goto fail;					} while ((* &token).type != isc_tokentype_eol);>>>do {									ret = isc_lex_gettoken(lex,  opt,  &token);			if (ret != ISC_R_SUCCESS)						goto fail;					} while (0);>>>do {									ret = isc_lex_gettoken(lex,  opt | ISC_LEXOPT_NUMBER,  &token);			if (ret != ISC_R_SUCCESS)						goto fail;					} while (0);>>>do {									ret = isc_lex_gettoken(lex,  opt,  &token);			if (ret == ISC_R_EOF)							break;							else if (ret != ISC_R_SUCCESS)						goto fail;					} while ((* &token).type != isc_tokentype_eol);>>>} while (token.type == isc_tokentype_eol);>>>do {									ret = isc_lex_gettoken(lex,  opt | ISC_LEXOPT_NUMBER,  &token);			if (ret != ISC_R_SUCCESS)						goto fail;					} while (0);>>>do {									ret = isc_lex_gettoken(lex,  opt,  &token);			if (ret != ISC_R_SUCCESS)						goto fail;					} while (0);>>>do {									ret = isc_lex_gettoken(lex,  opt,  &token);			if (ret == ISC_R_EOF)							break;							else if (ret != ISC_R_SUCCESS)						goto fail;					} while ((* &token).type != isc_tokentype_eol);"
bind/lib/dns,dst_parse.c,for,19,for (i = 0; map[i].tag != NULL; i++) {>>>for (i = 0; ; i++) {>>>for (i = 0; i < ntags; i++) {>>>for (i = 0; i < 11; i++)>>>for (j = 0; j < priv->nelements; j++) {>>>for (i = 0; i < 11; i++)>>>for (i = 0; i < 4; i++) {>>>for (j = 0; j < priv->nelements; j++)>>>for (i = 0; i < 5; i++) {>>>for (j = 0; j < priv->nelements; j++)>>>for (i = 0; i < 2; i++) {>>>for (j = 0; j < priv->nelements; j++)>>>for (i = 0; i < ntags; i++) {>>>for (j = 0; j < priv->nelements; j++)>>>for (i = 0; i < priv->nelements; i++) {>>>for (n = 0; n < 12+6; n++) {>>>for (i = 0; i < priv->nelements; i++) {>>>for (i = 0; i < (DST_MAX_NUMERIC + 1); i++) {>>>for (i = 0; i < (DST_MAX_TIMES + 1); i++) {
bind/lib/dns,ecdb.c,while,1,while ((header = ISC_LIST_HEAD(node->rdatasets)) != NULL) {
bind/lib/dns,ecdb.c,for,1,for (header = ISC_LIST_HEAD(ecdbnode->rdatasets); header != NULL;
bind/lib/dns,forward.c,while,2,while (!ISC_LIST_EMPTY(forwarders->addrs)) {>>>while (!ISC_LIST_EMPTY(forwarders->addrs)) {
bind/lib/dns,forward.c,for,1,for (sa = ISC_LIST_HEAD(*addrs);
bind/lib/dns,gen.c,while,16,"while ((c = (*s++) & 0xff))>>>while ((c = *s++)) {>>>while (c > 0) {>>>while ((tt != ((void *)0)) && (tt->type < type)) {>>>while ((tt != ((void *)0)) && (tt->type == type) && (tt->rdclass < rdclass)) {>>>while ((cc != ((void *)0)) && (cc->rdclass < rdclass)) {>>>while (next_file(&dir)) {>>>while ((c = getopt(argc, argv, ""cdits:F:P:S:"")) != -1)>>>while (next_file(&dir)) {>>>fprintf(__stdoutp, ""\t} while (0)\n\n"");>>>do { 		s = funname(""chaos"", buf1); 		classnum =  3; 		fprintf(__stdoutp, ""\tdns_rdataclass_%s = %d%s\n"", s, classnum, 		       classnum != 255 ? "","" : """"); 		fprintf(__stdoutp, ""#define dns_rdataclass_%s\t"" 		       ""((dns_rdataclass_t)dns_rdataclass_%s)\n"", s, s); 	} while (0);>>>do { 		s = funname(""none"", buf1); 		classnum =  254; 		fprintf(__stdoutp, ""\tdns_rdataclass_%s = %d%s\n"", s, classnum, 		       classnum != 255 ? "","" : """"); 		fprintf(__stdoutp, ""#define dns_rdataclass_%s\t"" 		       ""((dns_rdataclass_t)dns_rdataclass_%s)\n"", s, s); 	} while (0);>>>do { 		s = funname(cc->classname, buf1); 		classnum =  cc->rdclass; 		fprintf(__stdoutp, ""\tdns_rdataclass_%s = %d%s\n"", s, classnum, 		       classnum != 255 ? "","" : """"); 		fprintf(__stdoutp, ""#define dns_rdataclass_%s\t"" 		       ""((dns_rdataclass_t)dns_rdataclass_%s)\n"", s, s); 	} while (0);>>>while (fgets(buf, sizeof(buf), fd) != ((void *)0))>>>while (fgets(buf, sizeof(buf), fd) != ((void *)0))>>>while (fgets(buf, sizeof(buf), fd) != ((void *)0))"
bind/lib/dns,gen.c,for,15,for (tt = types; tt != ((void *)0); tt = tt->next) {>>>for (tt = types; tt; tt = tt->next)>>>for (i = 0; i < 256; i++) {>>>for (i = 0; i < 256; i++) {>>>for (i = 0; i < 256; i++)>>>for (tt = types; tt != ((void *)0); tt = tt->next)>>>for (i = 0; i <= maxtype; i++) {>>>for (j = 0; j <= maxtype; j++) {>>>for (i = 0; i <= maxtype; i++) {>>>for (i = 0; i <= maxtype; i++) {>>>for (tt = types; tt != ((void *)0); tt = tt->next)>>>for (tt = types; tt != ((void *)0); tt = tt->next)>>>for (cc = classes; cc != ((void *)0); cc = cc->next) {>>>for (tt = types; tt != ((void *)0); tt = tt->next) {>>>for (tt = types; tt != ((void *)0); tt = tt->next)
bind/lib/dns,hmac_link.c,for,6,for (i = 0; i < priv.nelements && result == ISC_R_SUCCESS; i++) {>>>for (i = 0; i < priv.nelements; i++) {>>>for (i = 0; i < priv.nelements; i++) {>>>for (i = 0; i < priv.nelements; i++) {>>>for (i = 0; i < priv.nelements; i++) {>>>for (i = 0; i < priv.nelements; i++) {
bind/lib/dns,journal.c,while,86,"do { result = (journal_file_create(mctx, filename)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (ISC_R_NOTFOUND);							if (result != ISC_R_SUCCESS) goto failure;		} while (0);>>>do { result = (ISC_R_UNEXPECTED);							if (result != ISC_R_SUCCESS) goto failure;		} while (0);>>>do { result = (journal_seek(j, 0)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_read(j, &rawheader, sizeof(rawheader))); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (ISC_R_UNEXPECTED);							if (result != ISC_R_SUCCESS) goto failure;		} while (0);>>>do { result = (ISC_R_NOMEMORY);							if (result != ISC_R_SUCCESS) goto failure;		} while (0);>>>do { result = (journal_read(j, j->rawindex, rawbytes)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (ISC_R_NOMEMORY);							if (result != ISC_R_SUCCESS) goto failure;		} while (0);>>>while (k < j->header.index_size) {>>>while (current_pos.serial != serial) {>>>do { result = (journal_seek(j, offset)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_write(j, &hdr, sizeof(hdr))); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_write(j, used.base, used.length)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_fsync(j)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_seek(j, 0)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_write(j, &rawheader, sizeof(rawheader))); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_fsync(j)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_next(j, &j->header.begin)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_fsync(j)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_seek(j, j->x.pos[0].offset)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_write_xhdr(j, offset, j->x.pos[0].serial, 					 j->x.pos[1].serial)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_seek(j, 0)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_write(j, &rawheader, sizeof(rawheader))); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (index_to_disk(j)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_fsync(j)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (dns_diff_sort(diff, ixfr_order)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (dns_journal_begin_transaction(j)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (dns_journal_writediff(j, diff)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (dns_journal_commit(j)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (dns_db_newversion(db, &ver)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (dns_db_getsoaserial(db, ver, &db_serial)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_find(j, db_serial, &pos)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (DNS_R_UPTODATE); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (dns_journal_iter_init(j, db_serial, end_serial)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (ISC_R_UNEXPECTED);							if (result != ISC_R_SUCCESS) goto failure;		} while (0);>>>do { result = (dns_difftuple_create(diff.mctx, op, name, ttl, rdata, 					   &tuple)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (dns_diff_apply(&diff, db, ver)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (result); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (dns_diff_apply(&diff, db, ver)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (dns_journal_iter_init(j, start_serial, end_serial)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (ISC_R_UNEXPECTED);							if (result != ISC_R_SUCCESS) goto failure;		} while (0);>>>do { result = (dns_difftuple_create(diff.mctx, n_soa == 1 ? 					   DNS_DIFFOP_DEL : DNS_DIFFOP_ADD, 					   name, ttl, rdata, &tuple)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (result); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_find(j, begin_serial, &j->it.bpos)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_find(j, end_serial, &j->it.epos)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_seek(j, j->it.bpos.offset)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_read_xhdr(j, &xhdr)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (ISC_R_UNEXPECTED);							if (result != ISC_R_SUCCESS) goto failure;		} while (0);>>>do { result = (ISC_R_UNEXPECTED);							if (result != ISC_R_SUCCESS) goto failure;		} while (0);>>>do { result = (journal_read_rrhdr(j, &rrhdr)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (ISC_R_UNEXPECTED);							if (result != ISC_R_SUCCESS) goto failure;		} while (0);>>>do { result = (size_buffer(j->mctx, &j->it.source, rrhdr.size)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_read(j, j->it.source.base, rrhdr.size)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (size_buffer(j->mctx, &j->it.target, rrhdr.size)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (dns_name_fromwire(&j->it.name, &j->it.source, 				&j->it.dctx, 0, &j->it.target)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (DNS_R_FORMERR);							if (result != ISC_R_SUCCESS) goto failure;		} while (0);>>>do { result = (DNS_R_FORMERR);							if (result != ISC_R_SUCCESS) goto failure;		} while (0);>>>do { result = (dns_rdata_fromwire(&j->it.rdata, rdclass, 				 rdtype, &j->it.source, &j->it.dctx, 				 0, &j->it.target)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (dns_diff_sort(&diff[0], rdata_order)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (dns_diff_sort(&diff[1], rdata_order)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (get_name_diff(db[i], ver[i], 0, dbit[i], 					    dns_fixedname_name(&fixname[i]), 					    i == 0 ? 					    DNS_DIFFOP_ADD : 					    DNS_DIFFOP_DEL, 					    &diff[i])); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (dns_diff_subtract(diff, resultdiff)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (itresult[0]);							if (result != ISC_R_SUCCESS) goto failure;		} while (0);>>>do { result = (itresult[1]);							if (result != ISC_R_SUCCESS) goto failure;		} while (0);>>>do { result = (diff_namespace(dba, dbvera, dbb, dbverb, DNS_DB_NONSEC3, diff)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (diff_namespace(dba, dbvera, dbb, dbverb, DNS_DB_NSEC3ONLY, diff)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (dns_journal_write_transaction(journal, diff)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_open(mctx, newname, ISC_TRUE, ISC_TRUE, &new)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>while (current_pos.serial != serial) {>>>do { result = (journal_next(j, &current_pos)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_next(j, &best_guess)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_seek(j, best_guess.offset)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_seek(new, indexend)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_read(j, buf, len)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_write(new, buf, len)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_fsync(new)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_seek(new, 0)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_write(new, &rawheader, sizeof(rawheader))); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_fsync(new)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>while (current_pos.serial != new->header.end.serial) {>>>do { result = (journal_next(new, &current_pos)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (index_to_disk(new)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_fsync(new)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_seek(j, sizeof(journal_rawheader_t))); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);>>>do { result = (journal_write(j, j->rawindex, rawbytes)); 							if (result != ISC_R_SUCCESS) goto failure; 		} while (0);"
bind/lib/dns,journal.c,for,20,for (i = 0; i < j->header.index_size; i++) {>>>for (i = 0; i < j->header.index_size; i++) {>>>for (i = 0; i < j->header.index_size; i++) {>>>for (i = 0; i < j->header.index_size; i += 2) {>>>for (i = 0; i < j->header.index_size; i++) {>>>for (t = ISC_LIST_HEAD(diff->tuples); t != ((void *)0);>>>for (t = ISC_LIST_HEAD(diff->tuples); t != ((void *)0);>>>for (result = dns_journal_first_rr(j);>>>for (result = dns_journal_first_rr(j);>>>for (result = dns_rdatasetiter_first(rdsiter);>>>for (result = dns_rdataset_first(&rdataset);>>>for (;;) {>>>for (i = 0; i < 2; i++)>>>for (i = 0; i < 2; i++) {>>>for (;;) {>>>for (i = 0; i < 2; i++) {>>>for (i = 0; i < 2; i++) {>>>for (i = 0; i < j->header.index_size; i++) {>>>for (i = 0; i < copy_length; i += size) {>>>for (i = 0; i < j->header.index_size; i++) {
bind/lib/dns,key.c,for,2,"for (ac = 0; size > 1; size -= 2, p += 2)>>>for (size -= 2, p +=2; size > 1; size -= 2, p += 2)"
bind/lib/dns,keytable.c,while,2,while (knode != NULL) {>>>while (node != NULL) {
bind/lib/dns,keytable.c,for,5,for (k = node->data; k != NULL; k = k->next) {>>>for (knode = data; knode != NULL; knode = knode->next) {>>>for (knode = keynode->next; knode != NULL; knode = knode->next) {>>>for (;;) {>>>for (knode = node->data; knode != NULL; knode = knode->next) {
bind/lib/dns,lookup.c,while,1,} while (want_restart);
